DIA CERO,FECHA PRODUCCIÓN,ID PROGRAMA,PRECIO CURSO,FACTURACIÓN NETA,IMPORTE INSCRIPCIÓN,% INSCRIPCION,MEDIO PAGO PI,IMPORTE PENDIENTE PAGO,MEDIO PAGO IMPORTE PENDIENTE,NUMERO DE CUOTAS,FECHA 1ra CUOTA,FORMA DE PAGO,ASESOR,FECHA 1ra CUOTA ORIGINAL,FORMA DE PAGO ORIGINAL,TIPO PROGRAMA,NACIONALIDAD,PAÍS DE RESIDENCIA,AGRUPACION NACIONALIDAD,AGRUPACION PAÍS DE RESIDENCIA,MANTIENE MEDIO PAGO,DIFERENCIA PI vs. IMPORTE PTE,DIFERENCIA FECHA 1ra CUOTA - ORIGINAL,DIFERENCIA FECHA PRODUCCIÓN - 1ra CUOTA,% DTO,Moroso,% Impagado Actual Vdo,Importe Impagado Actual,Importe Cobrado
True,2023-10-27,620,13900.0,8106.4800000000005,1215.97,0.14999975328379272,TARJETA,6890.51,LINK DE PAGO,19,2023-12-01,APLAZADO,Michael Navas,2023-12-01,APLAZADO,MBA,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,35.0,0.41679999999999995,False,0.0,0.0,450.0
True,2023-10-27,620,13900.0,8106.4800000000005,1215.97,0.14999975328379272,TARJETA,6890.51,LINK DE PAGO,19,2023-12-01,APLAZADO,Michael Navas,2023-12-01,APLAZADO,MBA,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,35.0,0.41679999999999995,False,0.0,0.0,8106.5
True,2023-10-27,780,7700.0,4937.62,740.64,0.1499993924198298,TRANSFERENCIA,4196.98,TRANSFERENCIA,12,2024-04-01,APLAZADO,Víctor Feliz,2024-04-01,APLAZADO,MST,Venezuela,España,R. LATAM,ESPAÑA,True,True,0.0,157.0,0.3587506493506494,True,0.8500232883092688,4197.500000000001,740.6
True,2023-10-27,700,7700.0,5266.8,790.0,0.14999620262778157,PAYBAY,4476.8,LINK DE PAGO,12,2024-04-01,APLAZADO,Javier Vaquerizo,2024-04-01,APLAZADO,MST,Perú,Perú,PERÚ,PERÚ,False,False,0.0,157.0,0.31599999999999995,False,0.0,0.0,5267.1
True,2023-10-27,780,7700.0,4805.95,720.89,0.14999947981148368,PAYBAY,4085.06,LINK DE PAGO,12,2024-04-01,APLAZADO,Viviana Cubas,2024-04-01,APLAZADO,MST,Estados Unidos,Estados Unidos,R. LATAM,R. LATAM,False,False,0.0,157.0,0.3758506493506494,False,0.0,0.0,306.0
True,2023-10-27,100,7500.0,4809.37,4809.37,1.0,BANCO SABADELL,0.0,SIN IMPORTE PTE,0,,EFECTIVO,Maria Jacoste,,EFECTIVO,MST,España,España,ESPAÑA,ESPAÑA,False,False,0.0,0.0,0.35875066666666666,False,0.0,0.0,4809.4
True,2023-10-27,500,7500.0,4941.19,592.94,0.11999943333488494,TPVF,4348.25,TARJETA,15,2024-03-01,APLAZADO,Daniela Cabello,2024-01-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,60.0,126.0,0.34117466666666674,False,0.0,0.0,4941.4
True,2023-10-27,630,7500.0,4941.19,741.18,0.15000030357059738,TARJETA,4200.009999999999,TARJETA,12,2024-04-01,APLAZADO,Gabriela de Cordova,2024-04-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,157.0,0.34117466666666674,False,0.0,0.0,4941.2
True,2023-10-30,620,13900.0,8456.84,855.68,0.10118200178790186,PAYBAY,7601.16,LINK DE PAGO,1,2024-01-01,CONTADO DIAS,Alberto Viloria ,2024-01-01,CONTADO DIAS,MBA,México,México,MÉXICO,MÉXICO,False,False,0.0,63.0,0.3915942446043166,False,0.0,0.0,8906.8
True,2023-10-30,130,7500.0,5343.75,801.56,0.14999953216374268,TARJETA,4542.1900000000005,TARJETA,12,2024-04-01,APLAZADO,Carlos Paolini,2024-04-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,True,True,0.0,154.0,0.2875,False,0.0,0.0,5343.6
True,2023-10-30,400,7500.0,4681.12,702.17,0.1500004272481799,TARJETA,3978.95,TARJETA,1,2024-04-01,CONTADO DIAS,Germán Castro,2024-04-01,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,154.0,0.37585066666666667,False,0.0,0.0,4681.1
True,2023-10-30,200,7500.0,5322.37,798.36,0.1500008454880063,TARJETA,4524.01,TARJETA,12,2024-04-01,APLAZADO,Gonzalo Agüero,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,154.0,0.29035066666666665,False,0.0,0.0,5322.4
True,2023-10-30,720,7700.0,4789.490000000001,721.41,0.15062355282086398,TARJETA+TPVF,4068.080000000001,LINK DE PAGO,12,2024-04-01,APLAZADO,Patricia Yukiko,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,154.0,0.3779883116883116,False,0.0,0.0,3257.2999999999997
True,2023-10-30,720,7700.0,4789.490000000001,721.41,0.15062355282086398,TARJETA+TPVF,4068.080000000001,LINK DE PAGO,12,2024-04-01,APLAZADO,Patricia Yukiko,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,154.0,0.3779883116883116,True,0.33429056258974027,512.2,1020.0
True,2023-10-30,720,7700.0,4550.52,682.58,0.1500004395102098,PAYBAY,3867.9400000000005,TRANSFERENCIA,1,2023-11-14,CONTADO DIAS,Patricia Angarita,2023-11-14,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,15.0,0.4090233766233766,False,0.0,0.0,4550.5
True,2023-10-30,930,7700.0,5128.2,769.23,0.15000000000000002,TARJETA,4358.969999999999,TARJETA,12,2024-04-01,APLAZADO,Marion Villacura,2024-04-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,True,True,0.0,154.0,0.3340000000000001,False,0.0,0.0,5127.5999999999985
True,2023-10-30,810,7500.0,5343.75,801.56,0.14999953216374268,TARJETA,4542.1900000000005,TARJETA,12,2024-04-01,APLAZADO,Marion Villacura,2024-04-01,APLAZADO,MST,España,España,ESPAÑA,ESPAÑA,True,True,0.0,154.0,0.2875,False,0.0,0.0,5343.799999999999
True,2023-10-30,700,7700.0,5486.25,740.64,0.13499931647300067,PAYBAY,4745.61,TRANSFERENCIA,12,2024-04-01,APLAZADO,Javiera Bruron,2023-11-14,CONTADO DIAS,MST,Chile,Chile,CHILE,CHILE,False,False,139.0,154.0,0.2875,False,0.0,0.0,5486.5
True,2023-10-30,900,13900.0,8081.459999999999,808.15,0.1000004949600691,TPVF,7273.3099999999995,LINK DE PAGO,18,2023-12-01,APLAZADO,Daniela Cabello,2023-12-01,APLAZADO,MBA,México,México,MÉXICO,MÉXICO,False,False,0.0,32.0,0.4186000000000001,False,0.0,0.0,8081.900000000003
True,2023-10-30,930,7700.0,5197.5,623.7,0.12000000000000001,PAYBAY,4573.8,LINK DE PAGO,12,2024-04-01,APLAZADO,Alejandro Steinberg,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,154.0,0.32499999999999996,True,0.8799861455867921,4573.2,623.7
True,2023-10-30,800,7500.0,5201.25,780.2,0.1500024032684451,PAYBAY,4421.05,LINK DE PAGO,12,2024-04-01,APLAZADO,Javier Vaquerizo,2024-04-01,APLAZADO,MST,República Dominicana,República Dominicana,R. LATAM,R. LATAM,False,False,0.0,154.0,0.3065,False,0.0,0.0,5201.0
True,2023-10-30,900,13900.0,8444.25,844.43,0.10000059211889747,TARJETA,7599.82,LINK DE PAGO,1,2024-04-01,CONTADO DIAS,Alberto Viloria ,2024-04-01,CONTADO DIAS,MBA,México,México,MÉXICO,MÉXICO,False,False,0.0,154.0,0.39249999999999996,False,0.0,0.0,8444.2
True,2023-10-30,780,7700.0,4677.75,701.7,0.15000801667468336,PAYBAY,3976.05,LINK DE PAGO,12,2024-04-01,APLAZADO,Javier Vaquerizo,2024-04-01,APLAZADO,MST,Uruguay,Uruguay,VIP,VIP,False,False,0.0,154.0,0.39249999999999996,False,0.0,0.0,4677.300000000001
True,2023-10-30,780,7700.0,5486.25,822.94,0.15000045568466622,PAYBAY,4663.3099999999995,LINK DE PAGO,12,2024-04-01,APLAZADO,Javiera Bruron,2024-04-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,False,False,0.0,154.0,0.2875,False,0.0,0.0,5486.1
True,2023-10-30,700,7700.0,5266.8,761.48,0.14458114984430773,TPVF,4505.32,LINK DE PAGO,12,2024-04-01,APLAZADO,Paula García,2024-03-01,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,31.0,154.0,0.31599999999999995,False,0.0,0.0,5266.6
True,2023-10-30,720,7700.0,5486.25,3291.83,0.6000145819093188,TARJETA,2194.42,TRANSFERENCIA,12,2024-04-01,APLAZADO,Iván Merino,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,154.0,0.2875,False,0.0,0.0,2194.1000000000004
True,2023-10-30,720,7700.0,5486.25,3291.83,0.6000145819093188,TARJETA,2194.42,TRANSFERENCIA,12,2024-04-01,APLAZADO,Iván Merino,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,154.0,0.2875,False,0.0,0.0,3292.0
True,2023-10-30,810,7500.0,5343.75,801.56,0.14999953216374268,TARJETA,4542.1900000000005,LINK DE PAGO,13,2024-03-01,APLAZADO,Laura Parra,2024-03-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,False,False,0.0,123.0,0.2875,False,0.0,0.0,5343.799999999999
True,2023-10-30,940,7500.0,5201.25,780.19,0.15000048065368904,PAYBAY,4421.0599999999995,LINK DE PAGO,12,2024-04-01,APLAZADO,Carlos Henao,2024-04-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,False,False,0.0,154.0,0.3065,False,0.0,0.0,5201.0
True,2023-10-30,150,7500.0,4681.12,561.73,0.11999906005400418,TARJETA,4119.389999999999,TARJETA,1,2023-12-01,CONTADO DIAS,Patricia Calderon,2023-12-01,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,32.0,0.37585066666666667,False,0.0,0.0,4681.099999999999
True,2023-10-30,770,7500.0,5065.87,759.88,0.14999990130027024,TARJETA,4305.99,TARJETA,15,2024-01-01,APLAZADO,José zegarra,2024-01-01,APLAZADO,MST,Perú,Perú,PERÚ,PERÚ,True,True,0.0,63.0,0.32455066666666665,False,0.0,0.0,5066.3
True,2023-10-30,700,7700.0,5420.41,813.06,0.14999972326816605,TARJETA,4607.35,TARJETA,12,2024-04-01,APLAZADO,Camilo Balzano,2024-04-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,True,True,0.0,154.0,0.2960506493506494,False,0.0,0.0,5420.000000000001
True,2023-10-30,400,7500.0,5343.75,801.56,0.14999953216374268,PAYBAY,4542.1900000000005,LINK DE PAGO,14,2024-02-01,APLAZADO,Daylin Perez,2024-02-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,94.0,0.2875,False,0.0,0.0,5343.299999999999
True,2023-10-30,740,7500.0,5700.0,855.0,0.15,TARJETA,4845.0,TARJETA,15,2024-01-01,APLAZADO,Angélica Gonçalves,2024-01-01,APLAZADO,MST,Venezuela,Chile,R. LATAM,CHILE,True,True,0.0,63.0,0.24,False,0.0,0.0,5700.0
True,2023-10-30,720,7700.0,5486.25,822.94,0.15000045568466622,TARJETA,4663.3099999999995,TARJETA,16,2023-12-01,APLAZADO,Michael Navas,2023-12-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,True,True,0.0,32.0,0.2875,False,0.0,0.0,5486.799999999999
True,2023-10-30,950,7500.0,4681.12,702.2,0.15000683597087877,PAYBAY,3978.92,TRANSFERENCIA,1,2023-11-12,CONTADO DIAS,Angélica Gonçalves,2023-11-12,CONTADO DIAS,MST,Venezuela,Uruguay,R. LATAM,VIP,False,False,0.0,13.0,0.37585066666666667,False,0.0,0.0,4681.1
True,2023-10-30,700,7700.0,5486.25,822.9,0.14999316473000684,PAYBAY,4663.35,LINK DE PAGO,12,2024-04-01,APLAZADO,Paola Antezana,2024-04-01,APLAZADO,MST,México,República Dominicana,MÉXICO,R. LATAM,False,False,0.0,154.0,0.2875,False,0.0,0.0,5486.1
False,2023-10-31,760,7500.0,5076.56,609.19,0.12000055155459603,TARJETA,4467.370000000001,TARJETA,15,2024-01-01,APLAZADO,Mery Chapler,2024-01-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,62.0,0.32312533333333326,False,0.0,0.0,5128.699999999999
False,2023-10-31,140,7500.0,5201.25,780.19,0.15000048065368904,TARJETA,4421.0599999999995,TARJETA,12,2024-04-01,APLAZADO,Vickiana Grullón,2024-04-01,APLAZADO,MST,Honduras,Honduras,VIP,VIP,True,True,0.0,153.0,0.3065,False,0.0,0.0,5507.0
False,2023-10-31,950,7500.0,4434.75,665.21,0.14999943627036474,TARJETA,3769.54,TARJETA,1,2023-11-19,CONTADO DIAS,Paula García,2023-11-19,CONTADO DIAS,MST,Ecuador,Estados Unidos,ECUADOR,R. LATAM,True,True,0.0,19.0,0.40869999999999995,False,0.0,0.0,4434.7
False,2023-10-31,700,7700.0,4805.95,576.71,0.1199991676983739,TPVF,4229.24,LINK DE PAGO,15,2024-01-01,APLAZADO,Marylia Pereira,2024-01-01,APLAZADO,MST,España,España,ESPAÑA,ESPAÑA,False,False,0.0,62.0,0.3758506493506494,False,0.0,0.0,4805.2
False,2023-10-31,700,7700.0,4805.95,576.72,0.12000124845243917,TPVF,4229.23,LINK DE PAGO,16,2023-12-01,APLAZADO,Marylia Pereira,2023-12-01,APLAZADO,MST,Venezuela,España,R. LATAM,ESPAÑA,False,False,0.0,31.0,0.3758506493506494,False,0.0,0.0,4805.500000000002
False,2023-10-31,930,7700.0,5266.8,790.02,0.15,TARJETA,4476.780000000001,TARJETA,14,2024-02-01,APLAZADO,Helena Reyes,2024-02-01,APLAZADO,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,True,True,0.0,93.0,0.31599999999999995,False,0.0,0.0,5267.200000000002
False,2023-10-31,700,7700.0,5339.95,801.0,0.15000140450753285,PAYBAY,4538.95,LINK DE PAGO,12,2024-04-01,APLAZADO,Ligia Rodríguez,2024-04-01,APLAZADO,MST,Honduras,Honduras,VIP,VIP,False,False,0.0,153.0,0.3065,False,0.0,0.0,5339.399999999999
False,2023-11-02,930,7700.0,4871.790000000001,730.77,0.1500003078950447,TARJETA,4141.02,LINK DE PAGO,14,2024-02-01,APLAZADO,Carlos Ruiz,2024-02-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,91.0,0.36729999999999985,False,0.0,0.0,4872.000000000001
False,2023-11-02,930,7700.0,4871.790000000001,730.77,0.1500003078950447,TARJETA,4141.02,TARJETA,14,2024-02-01,APLAZADO,Paola Suárez,2024-02-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,91.0,0.36729999999999985,False,0.0,0.0,4873.4
False,2023-11-02,800,7500.0,5343.75,801.56,0.14999953216374268,PAYBAY,4542.1900000000005,LINK DE PAGO,12,2024-04-01,APLAZADO,Daylin Perez,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,151.0,0.2875,False,0.0,0.0,5343.6
False,2023-11-02,500,7500.0,4681.12,702.17,0.1500004272481799,TARJETA,3978.95,LINK DE PAGO,1,2023-12-01,CONTADO DIAS,Julia Puente,2023-12-01,CONTADO DIAS,MST,Chile,Chile,CHILE,CHILE,False,False,0.0,29.0,0.37585066666666667,False,0.0,0.0,4681.1
False,2023-11-02,720,7700.0,4740.120000000001,711.02,0.15000042193024646,PAYBAY,4029.100000000001,LINK DE PAGO,14,2024-04-01,APLAZADO,Carlos Vazquez,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,151.0,0.38439999999999985,False,0.0,0.0,4740.200000000002
False,2023-11-02,220,7500.0,5201.25,780.19,0.15000048065368904,TARJETA,4421.0599999999995,TARJETA,12,2024-04-01,APLAZADO,Carlos Vazquez,2024-04-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,151.0,0.3065,False,0.0,0.0,5201.0
False,2023-11-02,930,7700.0,4740.12,711.02,0.15000042193024649,TARJETA,4029.1,TARJETA,1,2023-11-15,CONTADO DIAS,Manuel Martínez,2023-11-15,CONTADO DIAS,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,True,True,0.0,13.0,0.38439999999999996,False,0.0,0.0,4740.1
False,2023-11-02,130,7500.0,4568.9,685.34,0.1500010943553153,TARJETA,3883.5599999999995,TARJETA,1,2023-12-01,CONTADO DIAS,Martha Sandoval,2023-12-01,CONTADO DIAS,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,True,True,0.0,29.0,0.39081333333333335,False,0.0,0.0,4568.9
False,2023-07-27,750,7500.0,5486.25,658.4,0.12000911369332422,PAYBAY,4827.85,LINK DE PAGO,12,2023-04-01,APLAZADO,María José Ocaña,2023-04-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,False,False,0.0,-117.0,0.26849999999999996,True,0.14673447439893547,805.0,4681.1
False,2023-11-03,200,7500.0,5201.25,780.19,0.15000048065368904,TARJETA,4421.0599999999995,LINK DE PAGO,16,2023-12-01,APLAZADO,Manuel Martínez,2023-12-01,APLAZADO,MST,Costa Rica,Suecia,COSTA RICA,EUR+US,False,False,0.0,28.0,0.3065,False,0.0,0.0,5201.000000000002
False,2023-11-03,900,13900.0,8506.8,850.68,0.1,TARJETA,7656.119999999999,LINK DE PAGO,15,2024-03-01,APLAZADO,Montserrat Ruiz,2024-03-01,APLAZADO,MBA,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,119.0,0.388,False,0.0,0.0,8506.8
False,2023-11-03,930,7700.0,4937.62,740.64,0.1499993924198298,TARJETA,4196.98,LINK DE PAGO,1,2023-12-01,CONTADO DIAS,Jackeline Ruiz,2023-12-01,CONTADO DIAS,MST,Chile,Chile,CHILE,CHILE,False,False,0.0,28.0,0.3587506493506494,False,0.0,0.0,4937.6
False,2023-11-03,100,7500.0,4568.900000000001,685.34,0.15000109435531528,TARJETA,3883.5600000000004,LINK DE PAGO,1,2023-12-01,CONTADO DIAS,Martha Sandoval,2023-12-01,CONTADO DIAS,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,False,False,0.0,28.0,0.39081333333333323,False,0.0,0.0,4568.9
False,2023-11-03,110,7500.0,4927.5,739.13,0.15000101471334348,TARJETA,4188.37,TARJETA,13,2024-03-01,APLAZADO,Alexandra Pérez,2024-03-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,119.0,0.34299999999999997,False,0.0,0.0,5252.699999999999
False,2023-11-03,140,7500.0,4421.0599999999995,663.16,0.15000022619009923,TARJETA,3757.8999999999996,TARJETA,1,2023-12-01,CONTADO DIAS,Patricia Yukiko,2023-12-01,CONTADO DIAS,MST,México,México,MÉXICO,MÉXICO,True,True,0.0,28.0,0.4105253333333334,False,0.0,0.0,4421.1
False,2023-11-03,900,13900.0,9382.5,938.25,0.1,TARJETA,8444.25,TARJETA,14,2024-04-01,APLAZADO,Alejandro Paz,2024-04-01,APLAZADO,MBA,Panamá,Panamá,VIP,VIP,True,True,0.0,150.0,0.32499999999999996,False,0.0,0.0,9383.0
False,2023-11-03,930,7700.0,4805.95,720.89,0.14999947981148368,TARJETA,4085.06,LINK DE PAGO,1,2024-04-01,CONTADO DIAS,Flor Rodríguez,2024-04-01,CONTADO DIAS,MST,Perú,Chile,PERÚ,CHILE,False,False,0.0,150.0,0.3758506493506494,False,0.0,0.0,4806.0
False,2023-11-03,900,13900.0,8081.459999999999,808.15,0.1000004949600691,TARJETA,7273.3099999999995,TARJETA,18,2024-02-01,APLAZADO,Carlos Ruiz,2024-02-01,APLAZADO,MBA,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,90.0,0.4186000000000001,False,0.0,0.0,5639.299999999999
False,2023-11-03,810,7500.0,5201.25,780.19,0.15000048065368904,TARJETA,4421.0599999999995,TARJETA,12,2024-04-01,APLAZADO,Vanesa Fernández,2024-04-01,APLAZADO,MST,España,España,ESPAÑA,ESPAÑA,True,True,0.0,150.0,0.3065,False,0.0,0.0,5201.0
False,2023-11-03,100,7500.0,5201.25,741.18,0.14250036049026676,TARJETA,4460.07,TRANSFERENCIA,12,2024-04-01,APLAZADO,Paola Suárez,2024-04-01,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,150.0,0.3065,False,0.0,0.0,5201.5999999999985
False,2023-11-03,700,7700.0,5486.25,822.94,0.15000045568466622,PAYCOMET,4663.3099999999995,LINK DE PAGO,12,2024-04-01,APLAZADO,Paola Antezana,2024-04-01,APLAZADO,MST,República Dominicana,República Dominicana,R. LATAM,R. LATAM,False,False,0.0,150.0,0.2875,False,0.0,0.0,5486.200000000001
False,2023-11-03,900,13900.0,8444.25,8444.25,1.0,PAYBAY,0.0,SIN IMPORTE PTE,0,,EFECTIVO,Alberto Viloria ,,EFECTIVO,MBA,Ecuador,Ecuador,ECUADOR,ECUADOR,False,False,0.0,0.0,0.39249999999999996,False,0.0,0.0,8444.2
False,2023-11-06,150,7500.0,4681.12,702.17,0.1500004272481799,TARJETA,3978.95,TARJETA,1,2023-12-01,CONTADO DIAS,Marion Villacura,2023-12-01,CONTADO DIAS,MST,Perú,Perú,PERÚ,PERÚ,True,True,0.0,25.0,0.37585066666666667,False,0.0,0.0,4681.1
False,2023-11-06,720,7700.0,5266.8,790.02,0.15,PAYBAY,4476.780000000001,LINK DE PAGO,12,2024-04-01,APLAZADO,Patricia Yukiko,2024-04-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,False,False,0.0,147.0,0.31599999999999995,False,0.0,0.0,5267.1
False,2023-11-06,100,7500.0,5201.25,780.19,0.15000048065368904,TARJETA,4421.0599999999995,TARJETA,14,2024-02-01,APLAZADO,Helena Reyes,2024-02-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,87.0,0.3065,False,0.0,0.0,5201.4000000000015
False,2023-11-06,810,7500.0,4681.12,702.17,0.1500004272481799,TARJETA,3978.95,TARJETA,1,2023-12-01,CONTADO DIAS,Helena Reyes,2023-12-01,CONTADO DIAS,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,True,True,0.0,25.0,0.37585066666666667,False,0.0,0.0,4681.1
False,2023-11-06,400,7500.0,5076.56,761.48,0.1499992120648628,TRANSFERENCIA,4315.08,TRANSFERENCIA,15,2024-01-01,APLAZADO,Alberto Viloria ,2024-01-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,56.0,0.32312533333333326,True,0.8500098483356312,4315.499999999999,761.5
False,2023-11-06,110,7500.0,4927.5,739.13,0.15000101471334348,TARJETA,4188.37,TARJETA,12,2024-04-01,APLAZADO,Rosa Rodríguez,2024-04-01,APLAZADO,MST,Guatemala,Guatemala,R. LATAM,R. LATAM,True,True,0.0,147.0,0.34299999999999997,False,0.0,0.0,4927.1
False,2023-11-06,720,7700.0,5486.25,822.94,0.15000045568466622,PAYBAY,4663.3099999999995,LINK DE PAGO,12,2024-04-01,APLAZADO,Nicolás Uriburu,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,147.0,0.2875,False,0.0,0.0,5486.099999999999
False,2023-11-06,770,7500.0,5076.56,761.5,0.1500031517405487,PAYBAY,4315.06,LINK DE PAGO,12,2024-04-10,APLAZADO,María José Ocaña,2024-04-01,CONTADO DIAS,MST,Honduras,Honduras,VIP,VIP,False,False,9.0,156.0,0.32312533333333326,False,0.0,0.0,5076.700000000001
False,2023-11-06,220,7500.0,5201.25,702.17,0.1350002403268445,PAYBAY,4499.08,TRANSFERENCIA,15,2024-01-01,APLAZADO,Paula García,2023-12-01,CONTADO DIAS,MST,Chile,Bolivia,CHILE,R. LATAM,False,False,31.0,56.0,0.3065,False,0.0,0.0,5201.3
False,2023-11-06,500,7500.0,5076.56,761.5,0.1500031517405487,PAYBAY,4315.06,LINK DE PAGO,13,2024-03-01,APLAZADO,Alexandra Pérez,2024-03-01,APLAZADO,MST,Colombia,Chile,COLOMBIA,CHILE,False,False,0.0,116.0,0.32312533333333326,True,0.860084733258858,4080.5000000000005,663.8
False,2023-11-06,110,7500.0,5201.2,780.2,0.15000384526647698,PAYBAY,4421.0,LINK DE PAGO,12,2024-04-01,APLAZADO,Silvia Campos,2024-04-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,147.0,0.3065066666666667,True,0.849999038701863,4421.099999999999,780.2
False,2023-11-06,780,7700.0,5211.94,781.79,0.14999980813286415,PAYBAY,4430.15,LINK DE PAGO,12,2024-04-01,APLAZADO,Daylin Perez,2024-04-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,147.0,0.32312467532467537,True,0.8500057557269483,4430.399999999999,781.8
False,2023-11-06,700,7700.0,5072.95,760.94,0.1499995071900965,TARJETA,4312.01,TARJETA,13,2024-03-01,APLAZADO,Víctor Feliz,2024-03-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,116.0,0.34117532467532474,False,0.0,0.0,5072.999999999998
False,2023-11-06,630,7500.0,5076.56,761.48,0.1499992120648628,TRANSFERENCIA,4315.08,TRANSFERENCIA,1,2024-04-01,CONTADO DIAS,Alberto Viloria ,2024-04-01,CONTADO DIAS,MST,Paraguay,Paraguay,R. LATAM,R. LATAM,True,True,0.0,147.0,0.32312533333333326,True,0.8499980301776779,4315.1,761.5
False,2023-11-06,700,7700.0,5266.8,790.0,0.14999620262778157,PAYBAY,4476.8,LINK DE PAGO,12,2024-04-01,APLAZADO,Amanda Pedraza,2024-04-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,147.0,0.31599999999999995,False,0.0,0.0,5267.1
False,2023-11-03,930,7700.0,4809.37,721.41,0.15000093567348738,TARJETA,4087.96,TARJETA,1,2023-12-01,CONTADO DIAS,Martha Sandoval,2023-12-01,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,28.0,0.37540649350649347,False,0.0,0.0,4809.4
False,2023-01-17,400,7500.0,4887.030000000001,733.06,0.15000112542791835,TPVF,4153.970000000001,LINK DE PAGO,1,2023-12-15,CONTADO DIAS,Viviana Cubas,2023-12-15,CONTADO DIAS,MST,Perú,Perú,PERÚ,PERÚ,False,False,0.0,332.0,0.34839599999999993,True,0.8499928382885555,4154.0,733.1
False,2023-04-25,700,7500.0,4776.5599999999995,761.48,0.15942016848945686,TARJETA,4015.0799999999995,TARJETA,14,2023-11-01,APLAZADO,Daniela Cabello,2023-11-01,APLAZADO,MST,Perú,Perú,PERÚ,PERÚ,True,True,0.0,190.0,0.3631253333333334,True,0.8301032956222332,4219.000000000002,863.5
False,2023-05-04,810,7500.0,5415.0,812.25,0.15,PAYBAY,4602.75,LINK DE PAGO,12,2023-10-01,APLAZADO,Vanesa Fernández,2023-10-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,150.0,0.278,True,1.0,306.0,0.0
